scenario,scenario_label,horizon,design,metric,dose,is_kstar,mean,se,lo,hi
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,UCB,Allocated,2,False,8.414666666666664,0.02599758731308913,8.365983333333322,8.466674999999992
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,UCB,Allocated,3,False,11.770333333333324,0.04075071769365669,11.692633333333324,11.852066666666678
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,UCB,Allocated,4,True,24.33299999999998,0.07570735917707604,24.182308333333317,24.482374999999955
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,UCB,Allocated,5,False,24.34999999999997,0.07324253358802622,24.203991666666614,24.482058333333356
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,UCB,Allocated,6,False,24.226666666666627,0.07464754524735522,24.08266666666668,24.373716666666663
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Recommended,1,False,2.338333333333326,0.12878159797795763,2.098641666666654,2.6010750000000042
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Recommended,2,False,9.352999999999993,0.4079225983671324,8.558491666666658,10.187716666666665
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Recommended,3,False,21.33466666666669,0.561082099604214,20.2275,22.396925000000007
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Recommended,4,True,44.109666666666584,0.9948953609416521,42.11802499999995,45.940366666666684
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Recommended,5,False,22.86433333333333,0.4473421248720239,22.05343333333335,23.77929166666666
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Allocated,1,False,4.706333333333328,0.0919999718021117,4.525975000000004,4.882350000000001
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Allocated,2,False,8.68,0.20316521534661844,8.280816666666674,9.066333333333333
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Allocated,3,False,19.608999999999995,0.34202845635603285,18.891308333333324,20.235783333333316
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Allocated,4,True,35.59333333333333,0.4928048070914577,34.650225,36.62354166666663
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Allocated,5,False,31.078000000000014,0.17495338503549973,30.74038333333336,31.426700000000036
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA,Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Recommended,1,False,13.416333333333371,0.4488062582566574,12.532458333333375,14.380441666666712
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Recommended,2,False,24.967666666666652,0.49030098329347793,23.94084166666666,25.976074999999973
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Recommended,3,False,10.246666666666671,0.3457493462736738,9.620625000000011,10.950066666666684
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Recommended,4,True,49.93566666666666,0.5713764248270862,48.752308333333346,50.99545000000001
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Recommended,5,False,1.433666666666679,0.15764174497781422,1.1569333333333258,1.7654000000000196
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Allocated,1,False,6.362333333333331,0.121125920222601,6.137983333333337,6.6061083333333315
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Allocated,2,False,13.301333333333327,0.3009119304802487,12.73120833333335,13.881049999999993
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Allocated,3,False,25.81766666666666,0.34798519589281507,25.094308333333316,26.425666666666675
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Allocated,4,True,21.535333333333323,0.5529036762470824,20.484641666666658,22.640399999999968
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Allocated,5,False,32.64999999999997,0.16625449304776832,32.32459999999998,32.98234999999997
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau,Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Recommended,1,False,13.104666666666656,0.3717412303353231,12.400658333333347,13.874708333333324
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Recommended,2,False,11.505333333333354,0.39164071001119694,10.715350000000022,12.2657416666667
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Recommended,3,False,14.722666666666663,0.47965325485303784,13.822825000000005,15.621525
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Recommended,4,True,54.835333333333345,0.7790448941565837,53.27094166666669,56.278074999999966
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Recommended,5,False,5.660333333333329,0.3240757271467632,5.012499999999998,6.3161500000000075
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Recommended,6,False,0.17166666666666666,0.07114144672566061,0.05395,0.3236750000000001
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Allocated,1,False,6.453000000000001,0.19316813376668213,6.064299999999994,6.8440249999999905
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Allocated,2,False,13.047999999999993,0.3547333893937429,12.367141666666653,13.748708333333319
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Allocated,3,False,13.566333333333342,0.37299559812266714,12.880299999999988,14.327241666666655
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Allocated,4,True,35.26799999999998,0.5587239604398895,34.114483333333375,36.28083333333333
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Allocated,5,False,30.888666666666676,0.18139029980397012,30.541833333333354,31.26008333333335
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (ours),Allocated,6,False,0.7760000000000075,0.08932002237496528,0.6103333333333351,0.9485750000000199
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Recommended,1,False,47.859666666666676,0.7273691749887644,46.3866083333333,49.25534166666672
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Recommended,2,False,0.3423333333333316,0.008740013485378955,0.32666666666666566,0.3600083333333309
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Recommended,3,False,4.616000000000005,0.3082664616084054,4.033258333333382,5.209391666666653
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Recommended,4,True,45.13399999999997,0.7851863108460102,43.68147500000006,46.60400833333339
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Recommended,5,False,2.0480000000000183,0.22003745927312005,1.6648750000000163,2.507408333333334
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Recommended,6,False,0.0,0.0,0.0,0.0
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Allocated,1,False,3.94200000000001,0.13612615622799834,3.6866583333333445,4.22305000000001
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Allocated,2,False,10.184666666666677,0.274757305410489,9.653875000000008,10.749791666666665
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Allocated,3,False,19.260666666666662,0.36098639742349226,18.511508333333317,19.959500000000002
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Allocated,4,True,35.36800000000002,0.5341132867897483,34.31230833333335,36.44603333333326
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Allocated,5,False,30.911333333333353,0.1903814214017444,30.53629166666665,31.277408333333355
"Step-function, unsafe tail (misspecified)","Step-function, unsafe tail (misspecified) (k*=4, MTD=4, nominal grid 5)",300,SEEDA Plateau (fixed),Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Recommended,1,False,65.44,1.4816646760354422,62.403774999999996,68.37700000000001
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Recommended,2,False,18.118,1.2066021542155303,15.779774999999999,20.646074999999996
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Recommended,3,False,9.193,0.900505904593749,7.3569249999999995,10.9091
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Recommended,4,True,3.585,0.5519812919453497,2.628975,4.718025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Recommended,5,False,3.612,0.5424218807281769,2.578,4.649025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Recommended,6,False,0.052,0.008748227390876556,0.036,0.07
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Allocated,1,False,65.44,1.5119950328553922,62.415,68.369825
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Allocated,2,False,18.118,1.205830787833801,15.885674999999999,20.643025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Allocated,3,False,9.193,0.8394640148375673,7.642025,10.906525
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Allocated,4,True,3.585,0.5616708182486179,2.534,4.80315
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Allocated,5,False,3.612,0.5590763503892503,2.488975,4.82405
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,3 + 3,Allocated,6,False,0.052,0.008809390237488418,0.035,0.069
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Recommended,1,False,0.857,0.12858842275440838,0.638,1.1211
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Recommended,2,False,3.413,0.35712644824492595,2.7607250000000003,4.17905
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Recommended,3,False,9.761,0.5356640598509628,8.7279,10.8392
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Recommended,4,True,24.209,0.9982722396417911,22.20385,26.0933
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Recommended,5,False,55.796,1.3439475126062927,53.2138,58.495149999999995
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Recommended,6,False,5.964,0.696709568847252,4.674825,7.4361999999999995
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Allocated,1,False,0.857,0.12229048297486696,0.631975,1.099125
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Allocated,2,False,3.413,0.34100319395760703,2.774925,4.088175
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Allocated,3,False,9.761,0.5264643735682756,8.808625,10.84935
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Allocated,4,True,24.209,0.9846728502289367,22.272625,26.00155
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Allocated,5,False,55.796,1.2934281081586934,53.2762,58.302725
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,CRM,Allocated,6,False,5.964,0.7006932820075059,4.6957249999999995,7.441174999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Recommended,1,False,1.664,0.1225618075734675,1.4419499999999998,1.921025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Recommended,2,False,3.311,0.24336901345016737,2.8598749999999997,3.8311499999999996
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Recommended,3,False,7.952,0.44343551070268616,7.0649750000000004,8.80435
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Recommended,4,True,47.489,0.9732932000940673,45.590875000000004,49.449175
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Recommended,5,False,31.352,0.897935178631523,29.63865,33.108174999999996
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Recommended,6,False,8.232,0.4357327075989034,7.43885,9.104299999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Allocated,1,False,9.528,0.025936435562538034,9.476975,9.578025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Allocated,2,False,10.972,0.03766551433300715,10.899,11.049
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Allocated,3,False,13.741,0.05142179776403474,13.637974999999999,13.837025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Allocated,4,True,22.129,0.07634909026035336,21.983975,22.282025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Allocated,5,False,21.776,0.07896517253494396,21.620974999999998,21.925025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,UCB,Allocated,6,False,21.854,0.07156275989370167,21.721,21.992125
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Recommended,1,False,17.733,0.8075577011704616,16.150775,19.304199999999998
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Recommended,2,False,11.53,0.5251716030371755,10.537,12.6501
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Recommended,3,False,14.722,0.5620478076410175,13.673874999999999,15.87145
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Recommended,4,True,43.842,0.9688995382449157,41.855850000000004,45.681075
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Recommended,5,False,12.173,0.685442838798583,10.873525,13.570025000000001
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Allocated,1,False,12.498,0.5297862599730728,11.517975,13.600025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Allocated,2,False,13.676,0.4157658169096043,12.9,14.588049999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Allocated,3,False,16.581,0.37438972890306194,15.903974999999999,17.37705
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Allocated,4,True,41.587,0.7039037223586413,40.277975,42.981525
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Allocated,5,False,14.658,0.5323306703343125,13.629975,15.63045
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA,Allocated,6,False,1.0,0.0,1.0,1.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,1,False,36.763,1.1787113806759204,34.46385,39.030525000000004
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,2,False,13.927,0.5232145765210332,12.9078,14.9613
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,3,False,19.355,0.7143141337259404,17.970825,20.816
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,4,True,28.572,0.9735244342198212,26.578775,30.38925
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,5,False,1.383,0.12254515295805675,1.14095,1.6331999999999998
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,1,False,22.781,0.9582792381630187,20.8489,24.6881
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,2,False,15.856,0.5850649992413985,14.799825,16.989050000000002
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,3,False,15.395,0.49139275146484657,14.443900000000001,16.404
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,4,True,30.528,0.8910101768842551,28.821,32.194649999999996
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,5,False,14.44,0.7578625015444739,13.018725,15.96905
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau,Allocated,6,False,1.0,0.0,1.0,1.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,1,False,80.952,0.9899673555850842,78.9945,82.76625
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,2,False,11.907,0.7254493336075454,10.46285,13.335075000000002
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,3,False,4.471,0.4777357097468926,3.591775,5.4201749999999995
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,4,True,2.626,0.39884300988049237,1.91095,3.45405
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,5,False,0.044,0.017999335323063217,0.013,0.08302499999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,1,False,72.978,1.0527719891468108,70.7665,74.87915000000001
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,2,False,14.679,0.7635415231882502,13.240425,16.2182
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,3,False,6.324,0.5060337755100515,5.3778250000000005,7.337149999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,4,True,3.865,0.4052192661123465,3.049,4.645599999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,5,False,1.154,0.04008219577840537,1.085,1.237
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (ours),Allocated,6,False,1.0,0.0,1.0,1.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,1,False,77.353,0.8138559136383811,75.5958,78.880175
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,2,False,0.751,0.08114977956053074,0.599,0.9160999999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,3,False,2.668,0.27406234559543774,2.1677750000000002,3.21625
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,4,True,17.991,0.7794710178214608,16.504949999999997,19.582025
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,5,False,1.237,0.0732220241513496,1.094975,1.387
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,1,False,24.816,1.0200264313912344,22.825625000000002,26.827125000000002
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,2,False,16.411,0.561092171416448,15.266974999999999,17.513050000000003
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,3,False,16.695,0.45797322566546017,15.807775,17.639174999999998
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,4,True,32.598,0.9352799751041563,30.82035,34.5071
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,5,False,8.48,0.4158180185183472,7.70465,9.307
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",100,SEEDA Plateau (fixed),Allocated,6,False,1.0,0.0,1.0,1.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Recommended,1,False,60.62933333333343,1.5149289944608788,57.74697500000008,63.61143333333342
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Recommended,2,False,21.91233333333331,1.2995083421193359,19.44162499999998,24.485274999999962
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Recommended,3,False,9.706666666666678,0.9915103303057414,7.829983333333323,11.591124999999995
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Recommended,4,True,5.2680000000000025,0.6858028431733055,3.9879833333333368,6.651724999999988
