design,comparison,true_gap,cohort,ratio_mean,ci_lo,ci_hi
Reference,Doses 2–3,0.25,82,2.1967926547104955,2.1239822666388815,2.2718937054874155
Reference,Doses 2–3,0.25,83,2.1965640490675775,2.123404634088792,2.2721626593203297
Reference,Doses 2–3,0.25,84,2.196179572692693,2.1224896831423123,2.272482377960116
Reference,Doses 2–3,0.25,85,2.1954128360610428,2.1215780316494697,2.27212651918512
Reference,Doses 2–3,0.25,86,2.195029770502273,2.1213882061180986,2.271861338427308
Reference,Doses 2–3,0.25,87,2.195198272889117,2.1215123853903513,2.2725805769931657
Reference,Doses 2–3,0.25,88,2.193589667448486,2.1189745740747368,2.270837541695274
Reference,Doses 2–3,0.25,89,2.193208383660362,2.118064172454896,2.2703360223123554
Reference,Doses 2–3,0.25,90,2.1933800628685733,2.1181560135986475,2.2702916003486835
Reference,Doses 2–3,0.25,91,2.193360622333087,2.117833050849829,2.2702795862839196
Reference,Doses 2–3,0.25,92,2.193554423381082,2.1179512739372752,2.270493120550048
Reference,Doses 2–3,0.25,93,2.193999445044415,2.1182782743166464,2.2709227452551524
Reference,Doses 2–3,0.25,94,2.1943261111627423,2.118327581851745,2.271389452490823
Reference,Doses 2–3,0.25,95,2.19436834213037,2.1177721197146178,2.2719710755724076
Reference,Doses 2–3,0.25,96,2.1949931693987095,2.118192206058737,2.272683523762349
Reference,Doses 2–3,0.25,97,2.195126485301058,2.118260414855994,2.272410782798397
Reference,Doses 2–3,0.25,98,2.1950277395529243,2.117846259389614,2.2725706152580787
Reference,Doses 2–3,0.25,99,2.1951414632982824,2.117856215699215,2.272891934220453
Reference,Doses 2–3,0.25,100,2.1952741751115346,2.118054669464559,2.2733273825340548
Descending,Doses 1–2,0.24999999999999997,1,,,
Descending,Doses 1–2,0.24999999999999997,2,,,
Descending,Doses 1–2,0.24999999999999997,3,2.4730289771112397,2.473028977111217,2.4730289771112184
Descending,Doses 1–2,0.24999999999999997,4,2.7385872070541843,2.7385872070542034,2.738587207054205
Descending,Doses 1–2,0.24999999999999997,5,2.912355523960437,2.9123555239604637,2.912355523960465
Descending,Doses 1–2,0.24999999999999997,6,3.040308869138548,3.0403088691384945,3.040308869138496
Descending,Doses 1–2,0.24999999999999997,7,3.140987466856929,3.140987466856921,3.140987466856922
Descending,Doses 1–2,0.24999999999999997,8,3.090055313400109,3.076836688071913,3.10374603249008
Descending,Doses 1–2,0.24999999999999997,9,3.05808585882137,3.0394308899684668,3.0768385254704342
Descending,Doses 1–2,0.24999999999999997,10,3.0326020300288037,3.0116942071496258,3.0542197818207057
Descending,Doses 1–2,0.24999999999999997,11,3.014541561028708,2.991552203907,3.038151376539006
Descending,Doses 1–2,0.24999999999999997,12,2.975070887293843,2.9485168023584256,3.000558919157585
Descending,Doses 1–2,0.24999999999999997,13,2.9711846347898123,2.9428340401348985,2.9986608949674904
Descending,Doses 1–2,0.24999999999999997,14,2.9551465953026272,2.926594382800593,2.9840134383031636
Descending,Doses 1–2,0.24999999999999997,15,2.948379656249281,2.917993317841907,2.979098005700232
Descending,Doses 1–2,0.24999999999999997,16,2.938580954468053,2.9084216911262466,2.9701837683767702
Descending,Doses 1–2,0.24999999999999997,17,2.9316226457122023,2.901374402167843,2.9628839382443464
Descending,Doses 1–2,0.24999999999999997,18,2.9211055887431687,2.890975135620647,2.952081342552133
Descending,Doses 1–2,0.24999999999999997,19,2.9129196845150873,2.8814783188445325,2.944403984564197
Descending,Doses 1–2,0.24999999999999997,20,2.9075444166072684,2.876812006674149,2.9409195879196965
Descending,Doses 1–2,0.24999999999999997,21,2.9026806757493415,2.8707633323998536,2.9362696393020995
Descending,Doses 1–2,0.24999999999999997,22,2.898264479998471,2.867016731064906,2.931503184771055
Descending,Doses 1–2,0.24999999999999997,23,2.897293932433897,2.8656183063246887,2.9309759844831094
Descending,Doses 1–2,0.24999999999999997,24,2.900031477626143,2.8670136792134686,2.933753811309418
Descending,Doses 1–2,0.24999999999999997,25,2.8979163075488192,2.8646218337385156,2.9321908259280125
Descending,Doses 1–2,0.24999999999999997,26,2.899533917973815,2.8662064176933173,2.934214222087596
Descending,Doses 1–2,0.24999999999999997,27,2.8965188446062875,2.863137164109453,2.9300792862927976
Descending,Doses 1–2,0.24999999999999997,28,2.8964605137734756,2.863044142710441,2.929630146420164
Descending,Doses 1–2,0.24999999999999997,29,2.8967131509505015,2.8635015880221806,2.929797426202522
Descending,Doses 1–2,0.24999999999999997,30,2.89757083861878,2.863684479608821,2.930225120032783
Descending,Doses 1–2,0.24999999999999997,31,2.8973682944185035,2.8629994192291024,2.930476826772734
Descending,Doses 1–2,0.24999999999999997,32,2.893714082168929,2.859711819251702,2.9266440846742254
Descending,Doses 1–2,0.24999999999999997,33,2.8960991479666647,2.8619536071435605,2.9294129964825646
Descending,Doses 1–2,0.24999999999999997,34,2.896383224897192,2.8628188952837355,2.9299208655750375
Descending,Doses 1–2,0.24999999999999997,35,2.8968572047687555,2.8628325401990975,2.9292569876030585
Descending,Doses 1–2,0.24999999999999997,36,2.8975635920542517,2.863841325858099,2.929900996463744
Descending,Doses 1–2,0.24999999999999997,37,2.897643812885875,2.864550897644343,2.9299699533458137
Descending,Doses 1–2,0.24999999999999997,38,2.896760060257443,2.8635064518877544,2.92986520423378
Descending,Doses 1–2,0.24999999999999997,39,2.897964781387987,2.864031109186735,2.9315621322296663
Descending,Doses 1–2,0.24999999999999997,40,2.897880410224542,2.8641524421028888,2.931280430881482
Descending,Doses 1–2,0.24999999999999997,41,2.89905903555192,2.864799702253873,2.9317114639347257
Descending,Doses 1–2,0.24999999999999997,42,2.8974360264910715,2.8631098168452334,2.9298936364401276
Descending,Doses 1–2,0.24999999999999997,43,2.8976592004362427,2.8635827434794705,2.930691325469109
Descending,Doses 1–2,0.24999999999999997,44,2.8975857348508325,2.863933027725954,2.930138273435934
Descending,Doses 1–2,0.24999999999999997,45,2.8961907647503486,2.862614442382634,2.928930925853833
Descending,Doses 1–2,0.24999999999999997,46,2.894229258011868,2.8607581459196854,2.9268476512072588
Descending,Doses 1–2,0.24999999999999997,47,2.895088198390672,2.8617893157104692,2.927089851456125
Descending,Doses 1–2,0.24999999999999997,48,2.8946726870057513,2.861064042131714,2.9270100138391157
Descending,Doses 1–2,0.24999999999999997,49,2.8947801845754464,2.8617920271966426,2.9271953980514493
Descending,Doses 1–2,0.24999999999999997,50,2.8956211805693344,2.86175511875786,2.9279790955250626
Descending,Doses 1–2,0.24999999999999997,51,2.89719605992818,2.8627442117024278,2.929388344727762
Descending,Doses 1–2,0.24999999999999997,52,2.8984291253780636,2.8640102156211973,2.9299235896221063
Descending,Doses 1–2,0.24999999999999997,53,2.898091475353648,2.863381212214291,2.929599901450086
Descending,Doses 1–2,0.24999999999999997,54,2.8982520984404734,2.863603722199504,2.9302580026613123
Descending,Doses 1–2,0.24999999999999997,55,2.89901799303564,2.8646616028609464,2.930979220363433
Descending,Doses 1–2,0.24999999999999997,56,2.8998547470357727,2.865707733148145,2.931928182745538
Descending,Doses 1–2,0.24999999999999997,57,2.900540529958935,2.866082085962215,2.932604399063674
Descending,Doses 1–2,0.24999999999999997,58,2.8991691258931307,2.865121415022458,2.931792070286353
Descending,Doses 1–2,0.24999999999999997,59,2.899464080188024,2.8652719061119227,2.93201052796481
Descending,Doses 1–2,0.24999999999999997,60,2.8999044216214576,2.8652812377931083,2.9318230167233796
Descending,Doses 1–2,0.24999999999999997,61,2.900984406975394,2.8654828856245396,2.933078248709226
Descending,Doses 1–2,0.24999999999999997,62,2.9019488900563792,2.866531477128466,2.93449367622047
Descending,Doses 1–2,0.24999999999999997,63,2.902381820096923,2.8670567386930177,2.934975615855203
Descending,Doses 1–2,0.24999999999999997,64,2.903140009321483,2.8679228606270035,2.935553589142984
Descending,Doses 1–2,0.24999999999999997,65,2.904599570407179,2.868735246853911,2.936516762033856
Descending,Doses 1–2,0.24999999999999997,66,2.904964226194858,2.869161560140346,2.9375497628284695
Descending,Doses 1–2,0.24999999999999997,67,2.9050959215105574,2.869620469631693,2.9377765099665205
Descending,Doses 1–2,0.24999999999999997,68,2.905089065536664,2.8703633815088594,2.93836421695816
Descending,Doses 1–2,0.24999999999999997,69,2.905993752109383,2.8712026401815645,2.9389482873951045
Descending,Doses 1–2,0.24999999999999997,70,2.9061637993222256,2.8715243444990364,2.9390375540867817
Descending,Doses 1–2,0.24999999999999997,71,2.906707469109776,2.871888967099791,2.9393934874838568
Descending,Doses 1–2,0.24999999999999997,72,2.905807671540778,2.870972835521856,2.9388796917227036
Descending,Doses 1–2,0.24999999999999997,73,2.905440155796512,2.87056502527957,2.9388360529394735
Descending,Doses 1–2,0.24999999999999997,74,2.905128427736854,2.8707910176809346,2.9383747597174885
Descending,Doses 1–2,0.24999999999999997,75,2.905031588740976,2.870919465022908,2.937986151890675
Descending,Doses 1–2,0.24999999999999997,76,2.9051916913941427,2.8709507479185996,2.9381085873934545
Descending,Doses 1–2,0.24999999999999997,77,2.9056238206808565,2.8716223519498647,2.9383979774457996
Descending,Doses 1–2,0.24999999999999997,78,2.9047757605231594,2.870704701786511,2.937110607544843
Descending,Doses 1–2,0.24999999999999997,79,2.905320595367755,2.8715841174315817,2.9379832710809994
Descending,Doses 1–2,0.24999999999999997,80,2.905909818089222,2.872453994093706,2.9383208553477793
Descending,Doses 1–2,0.24999999999999997,81,2.9066130814749207,2.8729508704763393,2.939589557949964
Descending,Doses 1–2,0.24999999999999997,82,2.9079431863816225,2.87396950721278,2.9413477693294343
Descending,Doses 1–2,0.24999999999999997,83,2.9076475040505545,2.87373347895293,2.9407902070267067
Descending,Doses 1–2,0.24999999999999997,84,2.9070906895518913,2.8734000437926768,2.940939057229996
Descending,Doses 1–2,0.24999999999999997,85,2.907325410661362,2.8738358189704187,2.940904348367198
Descending,Doses 1–2,0.24999999999999997,86,2.9081076170537994,2.8742311646301375,2.942213741807022
Descending,Doses 1–2,0.24999999999999997,87,2.9091607458099893,2.8757359439923036,2.9427342723238743
Descending,Doses 1–2,0.24999999999999997,88,2.909561780385929,2.8758538500660125,2.9433461557669123
Descending,Doses 1–2,0.24999999999999997,89,2.908307917609441,2.8749659466380786,2.9415597781255656
Descending,Doses 1–2,0.24999999999999997,90,2.9078592043197005,2.8751451628548312,2.9418749379404567
Descending,Doses 1–2,0.24999999999999997,91,2.9081224225857305,2.875581334010158,2.9426538042269113
Descending,Doses 1–2,0.24999999999999997,92,2.908668234890353,2.87559456521483,2.943546526786504
Descending,Doses 1–2,0.24999999999999997,93,2.9092873638655345,2.8763636250806055,2.9438742494233856
Descending,Doses 1–2,0.24999999999999997,94,2.9097964899330053,2.876973520509262,2.944493306191751
Descending,Doses 1–2,0.24999999999999997,95,2.90935563596099,2.876354761798905,2.943590519838876
Descending,Doses 1–2,0.24999999999999997,96,2.9100957446970446,2.8771021142531636,2.944479992019909
Descending,Doses 1–2,0.24999999999999997,97,2.9113485631898426,2.8782796906842982,2.9459445407788936
Descending,Doses 1–2,0.24999999999999997,98,2.9120062524474863,2.8790205846230523,2.9465593391575884
Descending,Doses 1–2,0.24999999999999997,99,2.912411980889014,2.879471622237181,2.946042910436476
Descending,Doses 1–2,0.24999999999999997,100,2.913553691179997,2.8807479115860612,2.946933602412733
Descending,Doses 2–3,0.25,1,,,
Descending,Doses 2–3,0.25,2,,,
Descending,Doses 2–3,0.25,3,,,
Descending,Doses 2–3,0.25,4,2.7385872070541843,2.7385872070542034,2.7385872070542048
Descending,Doses 2–3,0.25,5,2.912355523960437,2.912355523960463,2.9123555239604637
Descending,Doses 2–3,0.25,6,3.040308869138548,3.0403088691384945,3.040308869138496
Descending,Doses 2–3,0.25,7,3.140987466856929,3.140987466856921,3.140987466856922
Descending,Doses 2–3,0.25,8,2.8979131523791595,2.8846945270509674,2.9120759652308568
Descending,Doses 2–3,0.25,9,2.7360158719756638,2.717239029293555,2.7541624900348967
Descending,Doses 2–3,0.25,10,2.6015624998477604,2.5811419761717644,2.621918981585504
Descending,Doses 2–3,0.25,11,2.4922500393134692,2.470323795298568,2.513122895905649
Descending,Doses 2–3,0.25,12,2.380811669168033,2.3586543491639373,2.404050045130377
Descending,Doses 2–3,0.25,13,2.3061361410041488,2.285055490771222,2.3291946671617723
Descending,Doses 2–3,0.25,14,2.2422915739635925,2.2204531299083423,2.2653032866119456
Descending,Doses 2–3,0.25,15,2.183789891760907,2.1618849922269927,2.207576383025709
Descending,Doses 2–3,0.25,16,2.1281818854539556,2.107563838118777,2.1524288528629882
Descending,Doses 2–3,0.25,17,2.081150778970118,2.0597993110034096,2.1052539454126973
Descending,Doses 2–3,0.25,18,2.031029654383645,2.009062465091945,2.0549075644005206
Descending,Doses 2–3,0.25,19,1.9901093716018288,1.9684250025957604,2.0136396343823377
Descending,Doses 2–3,0.25,20,1.952594104448286,1.9303648064368442,1.9760615377146908
Descending,Doses 2–3,0.25,21,1.918932124531123,1.8975425272813178,1.9435889254788006
Descending,Doses 2–3,0.25,22,1.8894709565359677,1.8675197255551181,1.9141483300975914
Descending,Doses 2–3,0.25,23,1.8633386014925488,1.8407992636465558,1.8871733687344119
Descending,Doses 2–3,0.25,24,1.8420541726185535,1.8195835590164315,1.8656250098291476
Descending,Doses 2–3,0.25,25,1.8180551495663897,1.7958852101657754,1.8410067776085868
Descending,Doses 2–3,0.25,26,1.7979503154272138,1.7756075527560724,1.8211096206896706
Descending,Doses 2–3,0.25,27,1.7755499177337173,1.7526142770546675,1.7992068528564371
Descending,Doses 2–3,0.25,28,1.75683893029731,1.7334103982976303,1.7808354381649134
Descending,Doses 2–3,0.25,29,1.7392698419745896,1.7157591495387128,1.763108157567047
Descending,Doses 2–3,0.25,30,1.7237804900470175,1.7001095004123037,1.7480551069033905
Descending,Doses 2–3,0.25,31,1.7073513918314736,1.6832175595619736,1.7318586323855178
Descending,Doses 2–3,0.25,32,1.6886853629522192,1.66512295652339,1.7127597776316859
Descending,Doses 2–3,0.25,33,1.6765715445814737,1.653030927492015,1.701061447708843
Descending,Doses 2–3,0.25,34,1.662695482081277,1.6394920212397286,1.686569917626615
Descending,Doses 2–3,0.25,35,1.6486114865860693,1.6251210874348463,1.6722040098426838
Descending,Doses 2–3,0.25,36,1.6364882258778672,1.6132080551873649,1.6596310034224637
Descending,Doses 2–3,0.25,37,1.6226392195638146,1.5993325776560425,1.6460173930183692
Descending,Doses 2–3,0.25,38,1.6088288408802496,1.5856680667325718,1.6316020693212006
Descending,Doses 2–3,0.25,39,1.597272415135473,1.5739324300156436,1.6196061384245615
Descending,Doses 2–3,0.25,40,1.5855049467625302,1.5618669650961954,1.6082991940252427
Descending,Doses 2–3,0.25,41,1.5747992204708736,1.5510331202550134,1.59816282043429
Descending,Doses 2–3,0.25,42,1.5621755361907668,1.5385339015431254,1.585524647797185
Descending,Doses 2–3,0.25,43,1.551325135286805,1.5273333049538378,1.5743422078490348
Descending,Doses 2–3,0.25,44,1.54076983189881,1.5167034398510195,1.5640931053030587
Descending,Doses 2–3,0.25,45,1.5295747601282603,1.5052294691574968,1.552884431534581
Descending,Doses 2–3,0.25,46,1.5183317960174898,1.493656382128886,1.540751011869965
Descending,Doses 2–3,0.25,47,1.5095124042258774,1.4848703383264719,1.5321774236436088
Descending,Doses 2–3,0.25,48,1.5003854756128325,1.4759283922810695,1.5231003662754825
Descending,Doses 2–3,0.25,49,1.4916180657810776,1.4670179844596303,1.5142430245387586
Descending,Doses 2–3,0.25,50,1.4841658990247262,1.4594858960798047,1.5069143098085476
Descending,Doses 2–3,0.25,51,1.4776302346827637,1.45342284027119,1.5000736265329697
Descending,Doses 2–3,0.25,52,1.4710496113048148,1.4465752954742344,1.4939766547233724
Descending,Doses 2–3,0.25,53,1.4629360540407501,1.43853827401068,1.4859626155569243
Descending,Doses 2–3,0.25,54,1.4555597235659492,1.4311041019869608,1.4782526432907586
Descending,Doses 2–3,0.25,55,1.4486188429813933,1.4242642782713775,1.4715338178474078
Descending,Doses 2–3,0.25,56,1.4422451229694713,1.4177340685606865,1.4654054568945325
Descending,Doses 2–3,0.25,57,1.435967067151333,1.411287889674126,1.4590123570173832
Descending,Doses 2–3,0.25,58,1.428238550500949,1.4036089642165734,1.451398694945228
Descending,Doses 2–3,0.25,59,1.422254982435272,1.3979324460783409,1.4459718999986857
Descending,Doses 2–3,0.25,60,1.416026871640309,1.3919246867727049,1.439721123241057
Descending,Doses 2–3,0.25,61,1.4105910791906564,1.3861589378370738,1.433968131836432
Descending,Doses 2–3,0.25,62,1.4049868490583377,1.3801898231594385,1.428592588494943
Descending,Doses 2–3,0.25,63,1.3993677862985658,1.3745949017886867,1.4229237563075077
Descending,Doses 2–3,0.25,64,1.3943163735693656,1.3696112893751426,1.4177622164418453
Descending,Doses 2–3,0.25,65,1.389819478218569,1.3653369038779994,1.4137661257350138
Descending,Doses 2–3,0.25,66,1.3845701231207013,1.3602585070796889,1.4085814983370792
Descending,Doses 2–3,0.25,67,1.3791737830843573,1.3549356686107283,1.4032354639510864
Descending,Doses 2–3,0.25,68,1.3737012288954487,1.3498990747985031,1.397748032521535
Descending,Doses 2–3,0.25,69,1.3688954456657267,1.3450187567273695,1.393079292710462
Descending,Doses 2–3,0.25,70,1.3634465008539562,1.3396241341919235,1.3875146168679533
Descending,Doses 2–3,0.25,71,1.358923209197015,1.3352181823038733,1.3827967054062298
Descending,Doses 2–3,0.25,72,1.3529455967107535,1.3294128975609687,1.3765795410893575
Descending,Doses 2–3,0.25,73,1.3475430990988626,1.3240343910194827,1.37128894780532
Descending,Doses 2–3,0.25,74,1.3422295329054177,1.3190610032524255,1.365652760313871
Descending,Doses 2–3,0.25,75,1.3371682177544433,1.3137508226529404,1.3606705534114216
Descending,Doses 2–3,0.25,76,1.3323916218471783,1.3086539850384111,1.3555785245806855
Descending,Doses 2–3,0.25,77,1.328164048989711,1.3045847717242436,1.3516809965324568
Descending,Doses 2–3,0.25,78,1.3224801885776227,1.2988030572391513,1.3461063389362817
Descending,Doses 2–3,0.25,79,1.3183458535912416,1.295000026248767,1.3418672251559691
Descending,Doses 2–3,0.25,80,1.3143536728636198,1.2910856624516778,1.3375539307549924
Descending,Doses 2–3,0.25,81,1.3104202299550125,1.2871568374120026,1.334168105491937
Descending,Doses 2–3,0.25,82,1.3072744973599846,1.28392506296609,1.3303785175380545
Descending,Doses 2–3,0.25,83,1.302741122479577,1.2792163649367512,1.325890792811199
Descending,Doses 2–3,0.25,84,1.2979248420976057,1.274505566176647,1.321652875199794
Descending,Doses 2–3,0.25,85,1.2939012986987992,1.2702691927988297,1.3176130220819493
Descending,Doses 2–3,0.25,86,1.290679297401306,1.2670284057109253,1.3141797947792824
Descending,Doses 2–3,0.25,87,1.2876170028905507,1.2639211242346842,1.3111338781419062
Descending,Doses 2–3,0.25,88,1.2839522981183622,1.2603020808897571,1.3076978601882008
Descending,Doses 2–3,0.25,89,1.2786210793487647,1.2556207751015183,1.3021213012977308
Descending,Doses 2–3,0.25,90,1.2742920088080947,1.2512656994543008,1.2976661184020273
Descending,Doses 2–3,0.25,91,1.2707492432398912,1.2477124265335282,1.294203189735782
Descending,Doses 2–3,0.25,92,1.2675355699013338,1.2441205968816937,1.2910960326065208
Descending,Doses 2–3,0.25,93,1.2644133198599796,1.24119219741983,1.2882079571176073
Descending,Doses 2–3,0.25,94,1.2613163049934244,1.237924165354918,1.2853483622088244
Descending,Doses 2–3,0.25,95,1.2573436582091437,1.2337665792199626,1.2811541257617007
Descending,Doses 2–3,0.25,96,1.2546219030781303,1.2307820745825235,1.278265498262891
Descending,Doses 2–3,0.25,97,1.252367489231218,1.2286594560875963,1.275951320189701
Descending,Doses 2–3,0.25,98,1.2496153033227406,1.225499249061818,1.2736007187471667
Descending,Doses 2–3,0.25,99,1.2466440181808047,1.2230862455309905,1.2702694711827687
Descending,Doses 2–3,0.25,100,1.2444609403088753,1.2213077816170612,1.2682059002497739
Anchored,Dose 1 vs MTD,0.5,1,,,
Anchored,Dose 1 vs MTD,0.5,2,,,
Anchored,Dose 1 vs MTD,0.5,3,,,
Anchored,Dose 1 vs MTD,0.5,4,,,
Anchored,Dose 1 vs MTD,0.5,5,,,
Anchored,Dose 1 vs MTD,0.5,6,,,
Anchored,Dose 1 vs MTD,0.5,7,0.7852468667142313,0.7852468667142303,0.7852468667142304
Anchored,Dose 1 vs MTD,0.5,8,0.7653143984837671,0.7598853202239636,0.7702713829818526
Anchored,Dose 1 vs MTD,0.5,9,0.701298196256669,0.6922448766684813,0.7097897466814573
Anchored,Dose 1 vs MTD,0.5,10,0.6345972454401543,0.6265640547338364,0.6428962195659689
Anchored,Dose 1 vs MTD,0.5,11,0.5876835143607686,0.5785992190947811,0.5960585994159677
Anchored,Dose 1 vs MTD,0.5,12,0.6301824082100862,0.6183349617685646,0.641169870990136
Anchored,Dose 1 vs MTD,0.5,13,0.5648349619387149,0.5552424327947466,0.5744540342752417
Anchored,Dose 1 vs MTD,0.5,14,0.5784935771114409,0.5673258426516582,0.589336071514084
Anchored,Dose 1 vs MTD,0.5,15,0.5440828844156741,0.5343253746525255,0.5545655627243906
Anchored,Dose 1 vs MTD,0.5,16,0.529824251819701,0.5190470861996213,0.5401512527101291
Anchored,Dose 1 vs MTD,0.5,17,0.4995336310206696,0.48997064660306267,0.5091569106175008
Anchored,Dose 1 vs MTD,0.5,18,0.48235504742253815,0.47244764691028374,0.49142482120522424
Anchored,Dose 1 vs MTD,0.5,19,0.48877052610481736,0.4770782429009612,0.4994397622113115
Anchored,Dose 1 vs MTD,0.5,20,0.4601300597692057,0.4508293777909057,0.46886478795405867
Anchored,Dose 1 vs MTD,0.5,21,0.44861084419981023,0.43979800663027063,0.4577518102615245
Anchored,Dose 1 vs MTD,0.5,22,0.43874982566720466,0.42963055796881844,0.4483538316281944
Anchored,Dose 1 vs MTD,0.5,23,0.4299626810187736,0.4207225723279183,0.4383656326015092
Anchored,Dose 1 vs MTD,0.5,24,0.4106603843259198,0.402742178814549,0.4186118830240985
Anchored,Dose 1 vs MTD,0.5,25,0.39651147254705604,0.38859059244957384,0.4039977382850645
Anchored,Dose 1 vs MTD,0.5,26,0.385595159096523,0.37796818330664544,0.3927751653835792
Anchored,Dose 1 vs MTD,0.5,27,0.37385798215907334,0.3668387941356753,0.38047615409623703
Anchored,Dose 1 vs MTD,0.5,28,0.35799121847309234,0.3519613678354734,0.3638663967563958
Anchored,Dose 1 vs MTD,0.5,29,0.34953919427524927,0.34339406579106435,0.35558376854058005
Anchored,Dose 1 vs MTD,0.5,30,0.347653024997582,0.34120324365854937,0.3553130094425355
Anchored,Dose 1 vs MTD,0.5,31,0.34058912023420607,0.33443034319534126,0.34743015644669994
Anchored,Dose 1 vs MTD,0.5,32,0.33046837651644684,0.32473473197521324,0.3364817499811118
Anchored,Dose 1 vs MTD,0.5,33,0.32827203001994276,0.3219176495335734,0.33510433231288717
Anchored,Dose 1 vs MTD,0.5,34,0.3211956655668315,0.3153104648193227,0.32753573005441494
Anchored,Dose 1 vs MTD,0.5,35,0.31789089171801066,0.31186466829781473,0.3242949182141168
Anchored,Dose 1 vs MTD,0.5,36,0.31010762682934884,0.30480844923809586,0.3161904300382826
Anchored,Dose 1 vs MTD,0.5,37,0.3082570296473517,0.3022825260171344,0.3145527267478553
Anchored,Dose 1 vs MTD,0.5,38,0.3017767234948275,0.296234558327668,0.3073077160621079
Anchored,Dose 1 vs MTD,0.5,39,0.2993586604435725,0.2931762753931219,0.30546916581072897
Anchored,Dose 1 vs MTD,0.5,40,0.29246688872380316,0.28718056398959646,0.2977622015402246
Anchored,Dose 1 vs MTD,0.5,41,0.2875768340430668,0.28249248547933287,0.2931733047338628
Anchored,Dose 1 vs MTD,0.5,42,0.2853091491246685,0.2799237641307637,0.29072252783971114
Anchored,Dose 1 vs MTD,0.5,43,0.2826082029147419,0.2774709939637847,0.2882299776117408
Anchored,Dose 1 vs MTD,0.5,44,0.28187955652967683,0.27613596164571913,0.2882968045775755
Anchored,Dose 1 vs MTD,0.5,45,0.276366271872349,0.27134994265324563,0.28191221341945427
Anchored,Dose 1 vs MTD,0.5,46,0.2730652481972107,0.2680588097267969,0.27864397426751836
Anchored,Dose 1 vs MTD,0.5,47,0.26730754853349803,0.26287246517616164,0.27198105932606476
Anchored,Dose 1 vs MTD,0.5,48,0.2640156670106337,0.2597094572405835,0.26860871256299745
Anchored,Dose 1 vs MTD,0.5,49,0.2622503046150965,0.25754847491644134,0.26761508479165297
Anchored,Dose 1 vs MTD,0.5,50,0.2593715740982144,0.25490576471073156,0.26456931029720016
Anchored,Dose 1 vs MTD,0.5,51,0.25832427962329085,0.25344169806213673,0.2637032516680681
Anchored,Dose 1 vs MTD,0.5,52,0.25463635082137775,0.25021608632261505,0.2593798252567879
Anchored,Dose 1 vs MTD,0.5,53,0.2523811783606108,0.2481071647310638,0.25686309961431947
Anchored,Dose 1 vs MTD,0.5,54,0.24895544544428286,0.24507721978508076,0.2529730980725481
Anchored,Dose 1 vs MTD,0.5,55,0.24536164221122864,0.2418519608582485,0.2491385051014759
Anchored,Dose 1 vs MTD,0.5,56,0.24406540619214415,0.2400135643968899,0.24820487903560398
Anchored,Dose 1 vs MTD,0.5,57,0.24134644637958802,0.23742236050655283,0.2456252844249003
Anchored,Dose 1 vs MTD,0.5,58,0.24004142066140466,0.2360665448389363,0.24454900722026346
Anchored,Dose 1 vs MTD,0.5,59,0.23661174743903785,0.23300376614619078,0.24056162994325753
Anchored,Dose 1 vs MTD,0.5,60,0.23435894178560088,0.23067344286267813,0.23852044046835522
Anchored,Dose 1 vs MTD,0.5,61,0.23152235354545384,0.22808900443909436,0.2351786391151119
Anchored,Dose 1 vs MTD,0.5,62,0.2289105066645579,0.22555471515720255,0.23240155041508653
Anchored,Dose 1 vs MTD,0.5,63,0.22735998492960252,0.22366733543544726,0.2311680111864157
Anchored,Dose 1 vs MTD,0.5,64,0.22479776125479503,0.22131643624815298,0.2282761069805661
Anchored,Dose 1 vs MTD,0.5,65,0.22237685152801484,0.21912080684885568,0.22573429884330287
Anchored,Dose 1 vs MTD,0.5,66,0.22029374225380566,0.21708700701958203,0.2235721228203706
Anchored,Dose 1 vs MTD,0.5,67,0.21834194742477878,0.2153244925345173,0.2215529898756544
Anchored,Dose 1 vs MTD,0.5,68,0.21723135493843612,0.2140350247070517,0.22082053166626742
Anchored,Dose 1 vs MTD,0.5,69,0.21518463639408486,0.2123182390456199,0.21830760473381858
Anchored,Dose 1 vs MTD,0.5,70,0.21329092829364138,0.21045291795402019,0.21629303922912224
Anchored,Dose 1 vs MTD,0.5,71,0.2114340563772582,0.20864491538988544,0.21441584551288842
Anchored,Dose 1 vs MTD,0.5,72,0.21058319683013205,0.20738319345203227,0.21413655989811162
Anchored,Dose 1 vs MTD,0.5,73,0.2098011290502536,0.20643923954603627,0.21363008174533735
Anchored,Dose 1 vs MTD,0.5,74,0.20784296155637771,0.2047927432366234,0.21143976176733972
Anchored,Dose 1 vs MTD,0.5,75,0.20585683528736407,0.20311096751883392,0.2089814331690011
Anchored,Dose 1 vs MTD,0.5,76,0.20419834523788793,0.2015139824374471,0.20710411628652092
Anchored,Dose 1 vs MTD,0.5,77,0.20270304691035174,0.19997851900220115,0.2055984548073174
Anchored,Dose 1 vs MTD,0.5,78,0.2011933743526636,0.1985472531661625,0.2040119735562788
Anchored,Dose 1 vs MTD,0.5,79,0.1997106140940812,0.19714386005485374,0.20245663730036925
Anchored,Dose 1 vs MTD,0.5,80,0.1992408033689944,0.19636333944882783,0.20233994731443644
Anchored,Dose 1 vs MTD,0.5,81,0.1999746731027076,0.19615298111113258,0.20426270273339994
Anchored,Dose 1 vs MTD,0.5,82,0.19779015670657715,0.194634209837341,0.20132298633521437
